Exchange,Sector,Ticker,Year,CURRENT ASSETS (Bn. VND),Cash and cash equivalents (Bn. VND),Accounts receivable (Bn. VND),Net Inventories,Other current assets,LONG-TERM ASSETS (Bn. VND),Fixed assets (Bn. VND),Long-term investments (Bn. VND),Other non-current assets,TOTAL ASSETS (Bn. VND),LIABILITIES (Bn. VND),Current liabilities (Bn. VND),Long-term liabilities (Bn. VND),OWNER'S EQUITY(Bn.VND),Capital and reserves (Bn. VND),Undistributed earnings (Bn. VND),Budget sources and other funds,TOTAL RESOURCES (Bn. VND),Prepayments to suppliers (Bn. VND),"Inventories, Net (Bn. VND)",Investment and development funds (Bn. VND),Common shares (Bn. VND),Paid-in capital (Bn. VND),Long-term borrowings (Bn. VND),Advances from customers (Bn. VND),Short-term borrowings (Bn. VND),Long-term prepayments (Bn. VND),Other long-term assets (Bn. VND),symbol_x,Short-term investments (Bn. VND),Long-term loans receivables (Bn. VND),Investment in properties,Other Reserves,MINORITY INTERESTS,Short-term loans receivables (Bn. VND),Other current assets (Bn. VND),Convertible bonds (Bn. VND),Good will (Bn. VND),Other long-term receivables (Bn. VND),Long-term trade receivables (Bn. VND),Goodwill,Revenue YoY (%),Revenue (Bn. VND),Attribute to parent company (Bn. VND),Attribute to parent company YoY (%),Financial Income,Sales,Sales deductions,Net Sales,Cost of Sales,Gross Profit,Financial Expenses,Selling Expenses,General & Admin Expenses,Operating Profit/Loss,Other income,Other Income/Expenses,Net other income/expenses,Profit before tax,Business income tax - current,Business income tax - deferred,Net Profit For the Year,Attributable to parent company,symbol_y,Interest Expenses,Gain/(loss) from joint ventures,Net income from associated companies,Minority Interest,Net cash inflows/outflows from operating activities,Purchase of fixed assets,Proceeds from disposal of fixed assets,Gain on Dividend,Net Cash Flows from Investing Activities,Proceeds from borrowings,Repayment of borrowings,Dividends paid,Cash flows from financial activities,Net increase/decrease in cash and cash equivalents,Cash and cash equivalents,Foreign exchange differences Adjustment,Cash and Cash Equivalents at the end of period,symbol,Net Profit/Loss before tax,Depreciation and Amortisation,Provision for credit losses,Unrealized foreign exchange gain/loss,Profit/Loss from disposal of fixed assets,Profit/Loss from investing activities,Interest Expense,Operating profit before changes in working capital,Increase/Decrease in receivables,Increase/Decrease in inventories,Increase/Decrease in payables,Increase/Decrease in prepaid expenses,Interest paid,Business Income Tax paid,Other receipts from operating activities,Other payments on operating activities,"Loans granted, purchases of debt instruments (Bn. VND)","Collection of loans, proceeds from sales of debts instruments (Bn. VND)",Investment in other entities,Proceeds from divestment in other entities,Increase in charter captial,Finance lease principal payments,Payments for share repurchases,Interest income and dividends,Sentiment Score,Positive Ratio,Negative Ratio,Neutral Ratio,News Volume,Sentiment Change,News Shock
UPCOM,Real estate,EFI,2015,82806550395,27958768515,10050730634,1472530804,0,82222488775,12229902,52863324999,80179874,165029039170,2334969791,2304969791,30000000,162694069379,162694069379,16231749295,,165029039170,1715163551,1472530804,5740390898,134257000000,134257000000,,15000000,0,80179874,45363324999,EFI,43324520442,,29216754000,,,1600000000,0,,,50000000,50000000,,0.166508542217549,13718067755,6163875273,-0.0195950839209838,8657112937,13718067755,,13718067755,-12188221148,1529846607,-409984794,,-2573506559,7203468191,0,0,0,7203468191,-1039592918,,6163875273,6163875273,EFI,0,,,,-3916753624,-54638541666,49417741666,5465746047,13244946047,0,0,0,0,9328192423,18630576092,,27958768515,EFI,7203468191,73379280,558753389,,,-5984034936,0,1851565924,-946106073,-1472530804,332616292,12190773,0,-871357321,,-623935000,0,0,0,13000000000,,,,,-0.104,0.18,0.26,0.56,505,0.896,-0.242
UPCOM,Real estate,EFI,2014,70858927712,18630576092,6611140922,0,202702877,87758058828,85609182,58363324999,92370647,158616986540,1287345122,1257345122,30000000,157329641418,157329641418,11941675742,,158616986540,14342492,0,2504824788,134257000000,134257000000,,35000000,0,92370647,45363324999,EFI,45414507821,,29216754000,,,0,62000000,,,0,0,,-0.0133550625738124,11759937676,6287070956,0.0716115580003966,7488439795,11759937676,,11759937676,-9437902184,2322035492,-614533156,,-1992359407,7203582724,56870952,-12000,56858952,7260441676,-973370720,,6287070956,6287070956,EFI,-1209792,,,,709424146,0,0,7218836511,-17004352095,909600000,-909600000,-3800000,-3800000,-16298727949,34929304041,,18630576092,EFI,7260441676,79379280,343720080,,,-7218836511,1209792,465914317,9765546103,0,-7564013055,-55560787,-1209792,-952035296,,-949217344,-38300000000,14076811394,0,0,,,,,-0.145,0.18,0.288,0.532,456,-0.041,-0.285
UPCOM,Real estate,EFI,2013,65763842262,34929304041,10549825231,0,221348004,88934106018,164988462,59515553696,36809860,154697948280,2028154520,1998154520,30000000,152669793760,152669793760,7087100718,,154697948280,26892052,0,2211478243,134257000000,134257000000,,10000000,0,36809860,46515553696,EFI,20063364986,,29216754000,,,0,79572000,,,0,0,,0,11919118246,5866930894,0,5492756756,11919118246,,11919118246,-7791948085,4127170161,-282571671,,-2122411301,7214943945,0,0,0,7214943945,-1348013051,,5866930894,5866930894,EFI,-4556111,,,,-3940063432,0,0,5492756756,10925175719,3000000000,-3000000000,-8703838000,-8703838000,-1718725713,36648029754,,34929304041,EFI,7214943945,98039507,250209064,,,-5492756756,4556111,2074991871,-3685722436,0,-70039080,10411330,-4556111,-1922260118,,-342888888,-6948778111,42146512253,-32668791482,2903476303,,,,,-0.144,0.18,0.282,0.538,455,0.001,-0.164
UPCOM,Construction and Materials,EIC,2024,106803473620,3817461099,7924378602,3016571395,845062524,316987734620,23875819603,231146788190,512385139,423791208240,32875212407,32834722407,40490000,390915995833,390915995833,24144545833,,423791208240,0,3016571395,,366771450000,366771450000,,245488738,,512385139,231146788190,EIC,91200000000,,21186274726,,,,408657400,,,,,,0.37155339228222,10972911239,50480655447,0.184748911333903,68031365045,10972911239,,10972911239,-9046696219,1926215020,-8812608684,,-10700708070,50444263311,38742082,0,38742082,50483005393,-2349946,,50480655447,50480655447,EIC,0,,,,-11340356205,-1559720344,0,59103562862,71613842518,,0,-61128067980,-61128067980,-854581667,4671932892,109874,3817461099,EIC,50483005393,360359032,0,-109874,,-59294122862,0,-8450868311,586406796,-1067585269,-454394749,329392093,0,-265909885,0,-2017396880,-98800000000,112870000000,,0,,,,,-0.998,0.168,0.772,0.06,467,0,0
UPCOM,Construction and Materials,EIC,2023,120776957167,4671932892,8320225398,1948986126,565812751,316382141016,22547127882,231146788190,1106152847,437159098183,10291602244,10277952244,13650000,426867495939,426867495939,60096045939,,437159098183,0,1948986126,,366771450000,366771450000,,514767771,,1106152847,231146788190,EIC,105270000000,,21315605135,,,,408657400,,,,,,-0.43750324548945,8000352958,42608737568,-0.587969359687905,57850859133,8000352958,,8000352958,-6601036446,1399316512,-6602400000,,-9408700969,43239074676,0,-8784821,-8784821,43230289855,-621552287,,42608737568,42608737568,EIC,0,,,,-12157700172,0,0,51423436442,102403436442,,0,-94129820555,-94129820555,-3884084285,8555985049,32128,4671932892,EIC,43230289855,390038280,0,-32128,,-51032008442,0,-7411712435,2113437141,-867916043,-2513278501,768394066,0,-357786100,0,-3888838300,-107570000000,158550000000,,0,,,,,-0.728,0.18,0.657,0.163,503,0.27,0.077
UPCOM,Construction and Materials,EIC,2022,177360510482,8555985049,10825090539,1081070083,648364811,317473101708,22807819002,231146788190,1807075259,494833612190,12737862819,12721762819,16100000,482095749371,482095749371,115324299371,,494833612190,115000000,1081070083,,366771450000,366771450000,,875502431,,1807075259,231146788190,EIC,156250000000,,21444952295,,,,408657400,,,,,,0,14222931766,103411575255,0,127196999955,14222931766,,14222931766,-11030436405,3192495361,-16396800000,,-9828218747,104164476569,0,0,0,104164476569,-752901314,,103411575255,103411575255,EIC,0,,,,-9639398244,0,0,112089991685,151999991685,,0,-165917341910,-165917341910,-23556748469,32112725654,7864,8555985049,EIC,104164476569,392596732,335665965,-7864,,-110294633685,0,-5401902283,1957248847,511807581,-754550134,-1573591710,0,-1287717815,0,-3090692730,-167650000000,207560000000,,0,,,,,-0.75,0.18,0.668,0.152,477,-0.022,-0.016
UPCOM,Construction and Materials,EIC,2021,245610146987,32112725654,14777239641,1592877664,967304028,316094210817,23071068574,231146788190,0,561704357804,47059121688,47035421688,23700000,514645236116,514645236116,147873786116,,561704357804,331363800,1592877664,,366771450000,366771450000,,2211275446,,0,231146788190,EIC,196160000000,,21574299455,,,,408657400,,,,,,0.273909570860873,18584313157,169021636813,2.12840777789435,198244478692,18584313157,,18584313157,-13382088782,5202224375,-26595821576,,-6359326426,170491555065,1701,0,1701,170491556766,-1469919953,,169021636813,169021636813,EIC,0,,,,-9018888005,-304537636,0,169673825116,69909287480,,0,-35154978670,-35154978670,25735420805,6377319596,-14747,32112725654,EIC,170491556766,399728458,0,14747,,-170754420116,0,136879855,3175191869,372236146,-9438190274,-237134005,0,-1250930596,0,-1776941000,-219160000000,119700000000,,0,,,,,-0.673,0.18,0.618,0.202,478,0.077,-0.009
UPCOM,Construction and Materials,EIC,2020,122643539939,6377319596,15357263192,1965113810,2243843341,316190301639,29284710023,231146788190,900000,438833841578,16935933275,16861033275,74900000,421897908303,421897908303,55126458303,,438833841578,14080000,1965113810,,366771450000,366771450000,,1058142587,,900000,231146788190,EIC,96700000000,,15546436464,,,,408657400,,,,,,0.845498974332698,14588408457,54028006837,30.4036769654423,62897689093,14588408457,,14588408457,-9509330272,5079078185,-8191350465,,-4990471504,54794945309,24906000,-27114357,-2208357,54792736952,-764730115,,54028006837,54028006837,EIC,0,,,,-14577526073,-60000000,0,55006940638,29576940638,,0,-10703023395,-10703023395,4296391170,2080932466,-4040,6377319596,EIC,54792736952,366297827,0,4040,,-54782458638,0,376580181,-5197512117,-1442579032,-7600724094,-64184448,0,-645606563,0,-3500000,-94700000000,69330000000,,0,,,,,-0.253,0.18,0.344,0.476,486,0.42,0
UPCOM,Construction and Materials,EIC,2019,86491959212,2080932466,9528301559,522534778,3030190409,316496999466,29511871908,231146788190,6300000,402988958678,23943870712,23908170712,35700000,379045087966,379045087966,12273637966,,402988958678,0,522534778,,366771450000,366771450000,,559370337,,6300000,231146788190,EIC,71330000000,,15685572406,,,,408657400,,,,,,0.859445847168363,7904858610,1720435696,0.129645931832088,5526692611,7904858610,,7904858610,-4612369362,3292489248,0,,-6625803905,2193377954,3000000,0,3000000,2196377954,-475942258,,1720435696,1720435696,EIC,0,,,,-9515352039,0,0,6462610611,10332610611,,0,0,0,817258572,1263673894,0,2080932466,EIC,2196377954,374286168,0,0,,-5526692611,0,-2956028489,-3622958725,-370275188,-2002487540,-84815259,0,-418067838,4800000,-65519000,-64430000000,68300000000,,0,,,,,-0.583,0.18,0.559,0.261,482,-0.33,0.003
UPCOM,Construction and Materials,EIC,2018,86408869468,1263673894,6271449994,152259590,3521485990,316864985634,45571730482,231146788190,0,403273855102,25949202832,25949202832,0,377324652270,377324652270,10553202270,,403273855102,0,152259590,,0,366771450000,,127364400,,0,231146788190,EIC,75200000000,,0,,,,408657400,,,,,,-0.357114283550283,4251190548,1522986670,0.308448936295503,5658568455,4251190548,,4251190548,-2390437510,1860753038,0,,-5723363389,1795958104,91272728,0,91272728,1887230832,-364244162,,1522986670,1522986670,EIC,0,,,,-7937100458,-87905000,0,5792781455,8187876455,,0,0,0,250775997,1012897897,0,1263673894,EIC,1887230832,356421198,0,0,,-5658568455,0,-3414916425,-33446054,37212215,-4083967659,73996550,0,-457447085,5000000,-63532000,-75200000000,77683000000,,0,,,,,-0.383,0.18,0.429,0.391,483,0.2,0.002
UPCOM,Construction and Materials,EIC,2017,88853069182,1012897897,6105773795,189471805,3861925685,317133501832,45840246680,231146788190,0,405986571014,30124186414,30124186414,0,375862384600,375862384600,9090934600,,405986571014,0,189471805,,366771450000,366771450000,,297720591,,0,231146788190,EIC,77683000000,,0,,,,408657400,,,,,,2.11680107993525,6612669156,1163963398,0.224351664159555,6478810164,6612669156,,6612669156,-5115379667,1497289489,0,,-5492277661,2483821992,18494318,-805478539,-786984221,1696837771,-532874373,,1163963398,1163963398,EIC,0,,,,-6089613318,0,0,8794492404,6289492404,,0,0,0,199879086,813018811,0,1012897897,EIC,1696837771,362901997,0,0,,-5711919404,0,-4419070396,-769500497,2204257216,-2630631971,-79050362,0,-402817308,15700000,-8500000,-82183000000,79678000000,,0,,,,,0.732,0.669,0.18,0.151,608,1.115,0.257
UPCOM,Construction and Materials,EIC,2016,93054905540,813018811,8400226000,2393729021,6269931708,315027967742,46203148677,231146788190,0,408082873282,32566229320,32566229320,0,375516643962,375516643962,7978303202,,408082873282,0,2393729021,,366771450000,366771450000,,427042962,,0,231146788190,EIC,75178000000,,0,,,,408657400,,,,,,-0.171049216449882,2121620529,950677352,1.64393506561047,5776417034,2121620529,,2121620529,-1419042500,702578029,0,,-5239877588,1239117475,14546157,0,14546157,1253663632,-302986280,,950677352,950677352,EIC,0,,,,-10007154556,0,0,2925922034,9547922034,,-9148,0,-9148,-459241670,1272260481,0,813018811,EIC,1253663632,604098816,0,0,,-5776417034,0,-3918654586,-341389743,-783157596,-4755173556,-36665,0,-208742410,0,0,-25178000000,31800000000,,0,,,,,0.837,0.728,0.18,0.092,564,0.105,0.076
UPCOM,Construction and Materials,EIC,2015,56168417452,1272260481,5201668000,1610571425,6283917546,355632066558,46807247493,271146788190,0,411800484010,37234508252,37234508252,0,374565975758,374565975758,7027625850,,411800484010,0,1610571425,,366771459148,366771459148,,533640799,,0,231146788190,EIC,41800000000,,0,,,,408657400,,,,,,0.430581998653521,2559404697,359569100,-0.70720709722327,5977675508,2559404697,,2559404697,-2260371497,299033200,-4515667,,-5443546811,828646230,10909091,-246040376,-235131285,593514945,-233945845,,359569100,359569100,EIC,-4515667,,,,-5971233839,0,0,6112594508,4312594508,,0,0,0,-1658639331,2930899812,0,1272260481,EIC,593515945,803295300,0,0,,-5735761157,4515667,-4334434245,13625163587,-111248954,-14828820292,19684991,-4515667,-337063259,0,0,-83500000000,81700000000,,0,,,,,0.97,0.769,0.171,0.06,537,0.133,-0.027
UPCOM,Construction and Materials,EIC,2014,70471067761,2930899812,18099891821,1499322471,5940953657,355894434609,86314989019,269555445590,24000000,426365502370,52088471712,52088471712,0,374277030658,374277030658,6668055750,,426365502370,0,1499322471,,366771459148,366771459148,,418505420,,24000000,269555445590,EIC,42000000000,,0,,,,10060000,,,,,,8.83985946466014,1789065359,1228066311,2.04781469418216,6270256329,1789065359,,1789065359,-1187919079,601146280,0,,-5338839502,1532563107,10909091,0,10909091,1543472198,-315405887,,1228066311,1228066311,EIC,0,,,,-4765214055,-160621048,72000000,4012319773,-32522731275,,0,0,0,-37287945330,40218845142,0,2930899812,EIC,1543472198,803252120,0,0,,-6270256329,0,-3923532011,-12453247247,-1255878997,12993346098,96991137,0,-222893035,0,0,-100934700000,60934700000,,3553570000,,,,,0.796,0.705,0.18,0.115,486,-0.174,-0.147
UPCOM,Construction and Materials,EIC,2013,90114265404,40218845142,3699289152,243443474,5952687636,321937311705,86952830091,234876915590,107566024,412051577109,38983862762,38983862762,0,373067714347,373067714347,5439989439,,412051577109,0,243443474,,366771459148,366771459148,,0,,107566024,231555445590,EIC,40000000000,,0,,,,0,,,,,,0,181818182,-1172026235,0,6822637869,181818182,,181818182,-72668325,109149857,0,,-7101759945,-169972219,187612411,-1186411111,-998798700,-1168770919,-3255316,,-1172026235,-1172026235,EIC,0,,,,-7029594396,-4249469450,50076000,4508184981,2478791531,,0,0,0,-4550802865,44769648007,0,40218845142,EIC,-1168770919,931422048,0,0,,-6897607709,0,-7134956580,2018995840,-221291474,-893857101,30313009,0,-828798090,0,0,-99000000000,101170000000,,0,,,,,0.88,0.756,0.18,0.064,484,0.084,-0.085
HNX,Communication,EID,2024,597231337319,435963730806,27389564551,98748508613,4941160987,71183638531,5922532448,21093696056,1375468909,668414975850,207905773199,206609094499,1296678700,460509202651,460509202651,85166313313,,668414975850,10753986633,113687324282,187387060155,150000000000,150000000000,0,277773101,19279648629,1341934369,1212500000,EID,30188372362,,42749941118,,2123869368,,0,,0,42000000,42000000,0,0.0746990953475493,1139938529004,75127790179,0.0499507068162943,19702697813,1139938529004,-8294215271,1131644313733,-838613803316,293030510417,-8794970978,-112558219536,-96027815389,95943103797,699485574,-636487048,62998526,96006102323,-20068713624,-253621953,75683766746,75127790179,EID,-2271566359,590901470,,555976567,51863920206,-3534385545,468181818,10157991818,186209875729,121483603954,-124878455690,-21153000000,-24547851736,213525944199,222437786607,,435963730806,EID,96006102323,4916459276,579161551,,,-12292007100,2271566359,91481282409,5423572073,-4516283790,-12321260302,958196569,-2275243795,-20165361958,53000000,-6774257400,-126681912362,305800000000,0,0,0,,,,0.17,0.29,0.18,0.53,547,0,0
HNX,Communication,EID,2023,563280892569,222437786607,31529406848,95020707013,5989826661,73141011743,3814815079,21502794586,1201869860,636421904312,219802959658,218522507858,1280451800,416618944654,416618944654,79661364628,,636421904312,20711457449,109171040492,152713974967,150000000000,150000000000,0,355437157,22674500365,914713367,1212500000,EID,208303165440,,46239732218,,1840863329,,0,,0,381800000,381800000,0,0.0303034014296148,1060704837232,71553635510,-0.0389227686375209,15046764090,1060704837232,-8028504928,1052676332304,-762984849346,289691482958,-4847049519,-112646097253,-98137821810,89752864552,198257326,-27375669,170881657,89923746209,-18880093082,808618629,71852271756,71553635510,EID,-470061212,645586086,,298636246,228637263131,-270468519,0,7395288853,-201175179666,51090219946,-28415719581,-21153000000,1521500365,28983583830,193454202777,,222437786607,EID,89923746209,4599311409,-12068699509,,,-9131282337,470061212,73793136984,55695517257,87021583443,26026341121,11184766451,-449718213,-20127897280,0,-4506466632,-208300000000,0,0,0,0,,,,0.138,0.27,0.18,0.55,549,-0.032,0.004
HNX,Communication,EID,2022,463615167013,193454202777,84551711393,170624610499,14978684344,79662014024,4653866869,20857208499,4039615338,543277181037,166677629064,164943710128,1733918936,376599551973,376599551973,77527331060,,543277181037,26073269519,196192623935,118363948495,150000000000,150000000000,0,126922582,0,4039615338,1212500000,EID,5958000,,49729523318,,1781201619,,0,,0,381800000,381800000,0,0.265975813559122,1029507265297,74451493777,0.509757837664008,8503234347,1029507265297,-15286155468,1014221109829,-732414523113,281806586716,-5791433443,-105371088340,-90526387698,89297752546,10884574474,-7007400593,3877173881,93174926427,-18540925651,90838717,74724839493,74451493777,EID,-316049097,676840964,,273345716,17833205838,-2869377980,8545554545,6294640525,12970817090,34070164673,-48676874931,-19653000000,-34259710258,-3455687330,196909890107,,193454202777,EID,93174926427,4985127604,5503390870,,,-9326790529,316049097,94652703469,-1466969342,-45055378712,1098895509,-9353306174,-324532993,-16956605956,0,-4783099963,0,1000000000,0,0,0,,,,0.113,0.254,0.18,0.566,551,-0.025,0.005
HNX,Communication,EID,2021,427158159224,196909890107,91083416503,129929964622,9207107092,78240801545,2650061345,21180367535,809258247,505398960769,173523943264,171387911811,2136031453,331875017505,331875017505,56013832458,,505398960769,22483089312,151137245223,98722360020,150000000000,150000000000,0,615096155,14606710258,179494199,1212500000,EID,27780900,,53219314418,,1660855903,,0,,629764048,381800000,381800000,0,0.184731062928231,813212428129,49313533548,-0.0091585734172735,7098358337,813212428129,-34382929571,778829498558,-562296680100,216532818458,-6954052938,-81713316032,-70893375657,65144230409,1033938633,-45317456,988621177,66132851586,-17028559869,392616152,49496907869,49313533548,EID,-2529730610,1073798241,,183374321,63706779853,-2514482000,618181818,7090495372,15194195190,175741767464,-212586505198,-18102000000,-54946737734,23954237309,172955652798,,196909890107,EID,66132851586,6485374111,2000773348,,,-8060412416,2529730610,69088317239,-24905309133,7364813249,32484134355,-159606388,-2562833975,-11968746680,0,-5633988814,0,10000000000,0,0,0,,,,0.154,0.28,0.18,0.54,553,0.041,0.007
HNX,Communication,EID,2020,397713978478,172955652798,61022073423,145122760395,8598764362,81141644641,312106160,20106569294,3332063669,478855623119,171465850288,168891098283,2574752005,307389772831,307389772831,48549970208,,478855623119,15526463856,158502058472,84085450855,150000000000,150000000000,0,817973069,51451447992,183243425,1212500000,EID,10014727500,,56709105518,,1579481582,,0,,3148820244,381800000,381800000,0,0.02880478869577,686410995352,49769349792,0.0989604954195859,4674866643,686410995352,-19536172919,666874822433,-485374904861,181499917572,-6439590625,-70243450710,-47921211571,62370619345,774966412,-279181809,495784603,62866403948,-12195190599,-790755030,49880458319,49769349792,EID,-4093901108,800088036,,111108527,118520593408,0,90909091,3834511990,23418221081,321808570569,-339580866589,-19500000000,-37272296020,104666518469,68289134329,,172955652798,EID,62866403948,7432276705,10371410857,,,-5115071210,4093901108,79648921408,-16954859396,48743338425,2717197574,25999519387,-4116101021,-12502783263,115000000,-5129639706,0,10000000000,0,9492800000,0,,,,0.162,0.286,0.18,0.534,554,0.008,0.005
HNX,Communication,EID,2019,372314692614,68289134329,49649241743,199004883426,35358473916,95769247885,1735535569,27530931258,5778084440,468083940499,185068044995,182923646020,2144398975,283015895504,283015895504,38774757399,,468083940499,12361342417,207245396897,71600088528,150000000000,150000000000,0,721839646,69223744012,110208000,17581750000,EID,20012959200,,60198896618,,1468373055,,0,,5667876440,225800000,225800000,0,0.080627008690462,667192651992,45287660475,0.106185340291475,3538560722,667192651992,-14602301225,652590350767,-477947235914,174643114853,-10503312343,-70713256161,-40748161312,56754055970,517967125,-172009216,345957909,57100013879,-11522716509,-214161975,45363135395,45287660475,EID,-4302768379,537110211,,75474920,59242395031,-340783053,0,3395066727,-17945716326,385333147017,-392687510044,-19500000000,-26854363027,14442315678,53846818651,,68289134329,EID,57100013879,8615082561,11582355760,,,-3902038971,4302768379,77698181608,35077114454,-25386621945,6406680293,-11928012906,-4311729296,-12012129107,110000000,-6411088070,-21000000000,0,0,0,0,,,,0.176,0.295,0.18,0.525,555,0.014,0.004
HNX,Communication,EID,2018,340056009956,53846818651,88195899680,176493240286,21504930389,106056964528,4000987781,28019971047,9791517982,446112974484,183901699272,182116333472,1785365800,262211275212,262211275212,31658042100,,446112974484,36693825516,179324617170,60924766958,150000000000,150000000000,0,146834304,76578107039,1604585346,17581750000,EID,15120950,,63688687718,,454430704,,0,,8186932636,255800000,255800000,0,0.0451834461299077,617412526826,40940391113,0.130246682013535,2916794774,617412526826,-18309801314,599102725512,-435694873178,163407852334,-4070916727,-63496417376,-45523832635,53606170673,414732276,-1234429654,-819697378,52786473295,-11839019299,0,40947453996,40940391113,EID,-4537194404,372690303,,7062883,39391909520,-663447000,0,2840098327,2176651327,359636489019,-368886598831,-19500000000,-28750109812,12818451035,41028367616,,53846818651,EID,52786473295,8984491056,7534052541,,,-3275427519,4537194404,70566783777,-2111907799,-10407966134,10736045254,-8424997163,-4541646024,-11275743486,15000000,-5163658905,0,0,0,0,0,,,,0.206,0.314,0.18,0.506,556,0.03,0.004
